scope,url,status,content_type,encoding,sha256,saved_path,discovered_from,fetched_at
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000235,200,text/html;charset=UTF-8,utf-8,873fbeea40307ff3c47c306e30ace007c125e80a1f2a39fa1c174085835a6551,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:12
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000236,200,text/html;charset=UTF-8,utf-8,995de20141296d34ebd2c0a150925d995dbfe52e8fe946861b153abcb19c8bd5,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:17
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000237,200,text/html;charset=UTF-8,utf-8,d2dc5278cf779b724363d23deafb1efa2543da16309791498ca5c369c4b77424,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:23
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000238,200,text/html;charset=UTF-8,utf-8,1b49e67515b1de593534526748aed800507da78519b9cfab5ea38deb838d2319,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:30
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000239,200,text/html;charset=UTF-8,utf-8,2b12e2a9dbe6f6e65a331577d849ba10b0f2a80515ff827511c68ba638bb4e2a,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:36
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000240,200,text/html;charset=UTF-8,utf-8,75093c875f08be76120de51717110bdf72958f28c4a8e43170639c9c92bc1965,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:44
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000241,200,text/html;charset=UTF-8,utf-8,e1af03c0176e76d794c765c178682882ecbd890965963f16f8b52a0123896e49,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:50
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000242,200,text/html;charset=UTF-8,utf-8,249784985bb1e009e2c04c74c3b1c4824aeecea47f09612643bb7e9b5aab3279,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:43:57
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000243,200,text/html;charset=UTF-8,utf-8,ac56c5b3c2997b038424c126adbeeebf18367575d6cc0db5fa5ca14681689753,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:44:04
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000244,200,text/html;charset=UTF-8,utf-8,1718726c8807b50daab4b85bc1c856fc907dad3f4bb9864e7070d330f79396ef,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=12&pageUnit=20,2026-06-23 11:44:11
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,200,text/html;charset=UTF-8,utf-8,a375b6d449b66951e38a6e7ec7feacaafdf760468e3b677a4d67bd26b76fcd86,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A,2026-06-23 11:44:17
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000245,200,text/html;charset=UTF-8,utf-8,a6a968fa12cb6f444b8cc933222bad6fa12f975130bf0cd2f147e0d41e5b9f78,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:44:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000246,200,text/html;charset=UTF-8,utf-8,95bec73d4c9d03fa0f8725627772cdc26181b472a8d36964c7979fe3c14d7a84,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:44:32
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000248,200,text/html;charset=UTF-8,utf-8,5fdd0deb2ad10fb8c61792ca1300291cd53eec0b1e2febc185a6f27ebb2f740d,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:44:39
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000249,200,text/html;charset=UTF-8,utf-8,c787e710368300d33460b83def56a189cace30651d42773543fcc49dd251f2a2,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:44:46
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000250,200,text/html;charset=UTF-8,utf-8,58e1d46d6c76dac0a81e7b681c117f553490aa44f9c556e7f4c78fc16d9bc99e,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:44:52
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000251,200,text/html;charset=UTF-8,utf-8,384874338ba200f70cbd443a351f000af76f6a09c6c254d8ed6b76f1ec43e53e,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:44:58
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000252,200,text/html;charset=UTF-8,utf-8,16bbb2cf2448e62292d51669313cb55c59766e05795ba0dbea69d10d5820a669,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:06
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000253,200,text/html;charset=UTF-8,utf-8,af2591b870aafefcf4a2b1c90c7fd15ec493339cac367914b0853cf466c595e2,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:13
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000254,200,text/html;charset=UTF-8,utf-8,b84d981aafd4533b4faa42be8b213efc83612932b80d509ea6cf5b6cfa3dcb20,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:19
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000255,200,text/html;charset=UTF-8,utf-8,76523fb7e9292b4e376286e80935c94c8adaed6e16fc66763dc30fe356aa397c,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000256,200,text/html;charset=UTF-8,utf-8,5bcd4e6f4976cd3f82d45ccb723f871e9c41cf89246ebad457498762c66aa1fc,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:30
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000257,200,text/html;charset=UTF-8,utf-8,f7b545431cfdece8c2b4e86cdadbc537bb73b2e84ea6bb68aab5252bf53b5476,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:37
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000258,200,text/html;charset=UTF-8,utf-8,391edeeab524b3d711c98df45430fef60e5e6ccd2325e1922f85411850059c60,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:42
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000259,200,text/html;charset=UTF-8,utf-8,20049eb2411d76bef72ea249cd4698b5d1ec5497850880cddfc06b1ea8b9e2bc,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:50
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000260,200,text/html;charset=UTF-8,utf-8,c42ffd8dd7fb95821b19e77a40c93ebd9d9abcd4b8b1dd36b0c5dbd3738082aa,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:45:56
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000261,200,text/html;charset=UTF-8,utf-8,444403be99ba2a96b812f5435222a211e8a640a6dc0325940cec0d896d48d76d,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:46:01
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000262,200,text/html;charset=UTF-8,utf-8,e50eac206eb403b8c407c717f25727b5903558e70bf88e1deb4a90e85e8e670c,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:46:07
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000263,200,text/html;charset=UTF-8,utf-8,d8ed7045cb2f485294225827e95dcecd0200884c32eb461c65f8aaee4a1d7604,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:46:14
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000264,200,text/html;charset=UTF-8,utf-8,49e6edc765e5a369e6e66f54d89cd243d8272bbe9b2720f1567c320cc7548e98,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:46:20
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000265,200,text/html;charset=UTF-8,utf-8,2740acb56459005e1e08782bc7dbc619639252a1b4894c6c4ee0104d22857f0e,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=13&pageUnit=20,2026-06-23 11:46:28
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,200,text/html;charset=UTF-8,utf-8,c11952b8fea2ca59b4e0699b63140eea82a1ce54cf4e310af725f78a1917378d,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A,2026-06-23 11:46:33
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000266,200,text/html;charset=UTF-8,utf-8,0927d10b2323b6261b808887e452fbc8563a92ef11da7e6e68636f78da4d61f5,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:46:39
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000267,200,text/html;charset=UTF-8,utf-8,897ef99dc555a598216ab49eec110bc4198096ac80f73d77850f52525dd978cb,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:46:46
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000268,200,text/html;charset=UTF-8,utf-8,0a8dbef6575302316238eaba8be01d579aacf5169cf3eedca40f1713c7bfa1c1,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:46:53
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000269,200,text/html;charset=UTF-8,utf-8,6f56e67ff3db0999080f5d14cb9b69772545cba526c091276e5ec87daa0ffc2e,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:46:59
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000270,200,text/html;charset=UTF-8,utf-8,1d4f7551320821bf4f6637c0f67ce6618de4e68e1a5293784a4e0804c9c538f2,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:04
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000271,200,text/html;charset=UTF-8,utf-8,0c1eed6b8db3d6b14c8966f3bc81da6653460ae62678fbfd28f6a86fd51e6357,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:11
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000272,200,text/html;charset=UTF-8,utf-8,fa72bf8da2ec8c7396734151f35e84657d8b576a9745a97ccd7486aa0adc4b89,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:18
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000273,200,text/html;charset=UTF-8,utf-8,982648bb0ad4c33ab1af350bedede2346827d61f8a72736ffe4161e744e0376c,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000274,200,text/html;charset=UTF-8,utf-8,28fe69eef90f7ffd5c1afc9e96e2e5c7dc4dee6f376cd163f46daf61f2a09b25,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:32
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000275,200,text/html;charset=UTF-8,utf-8,c25cc0b2574fdc6ec0df21abfc57adeece29aa08289367db557ab0f23da94d78,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:39
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000276,200,text/html;charset=UTF-8,utf-8,e09d94d573fea4bde2dd9dd69834f92c3ed9ab80777520bfdfc2360ae8a6418d,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:46
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000278,200,text/html;charset=UTF-8,utf-8,b285ab50700af3bb7322fccfb6737472818057ea16af84cac7ef2eb403d3e6a5,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:52
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000279,200,text/html;charset=UTF-8,utf-8,7981387b2f305b53a1952d1faf83591fcef27dca2c5032e9bfc9249ed2590bdc,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:47:59
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000280,200,text/html;charset=UTF-8,utf-8,c8838614a53d0011ebbff55b35bc650126a9474335291d9471700547d7e5308a,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:07
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000281,200,text/html;charset=UTF-8,utf-8,90f45ddaf666561cd68347637f5e37b493f9ed9b9a4167f2f7afb5481a804cd1,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:13
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000282,200,text/html;charset=UTF-8,utf-8,f9923f74c73460bc5ed3525578f645d7b57e4ec83c3e581b558b63bf383d805b,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:21
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000283,200,text/html;charset=UTF-8,utf-8,1fd055131fd93e47c2326168b1c47f7c084dbe2b8e385a1c8ce6fe9af5696557,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:29
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000284,200,text/html;charset=UTF-8,utf-8,aa98cdeee1d89b89bfa2209f27c858deea4dbcd1f58a61994a3001bdc04b85ce,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:36
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000285,200,text/html;charset=UTF-8,utf-8,61a2038fa74bf3a20f4a61820286ec2edd20e9ad37c5f866b31d5978990ee8f2,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:42
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000286,200,text/html;charset=UTF-8,utf-8,c28a1bb3c174443bfe514905f199266af1dcc4100a875b2e1a7c2d498629a73b,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=14&pageUnit=20,2026-06-23 11:48:49
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,200,text/html;charset=UTF-8,utf-8,157dcb2d19f03d60ac62519d9cae4a1bd80504bbd4d5f252c47d4907bc407e08,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A,2026-06-23 11:48:56
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000287,200,text/html;charset=UTF-8,utf-8,99e4a9035369c98fa28f70c00b39f769fcac4121ed5660a072dd297d8963f40d,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:02
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000288,200,text/html;charset=UTF-8,utf-8,31a73c7fa4e5dac556a475d9589dc88b2b5af3c6b7f6ad4cdfd0788606818001,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:07
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000289,200,text/html;charset=UTF-8,utf-8,eda4eaa4fb6d07a75cd94604cf2fa823ef13626c71592aad6e068e863e6438c8,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:14
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000290,200,text/html;charset=UTF-8,utf-8,7fb8336173d7d39df4b06c1a951d1e9df0761bf5c7a178049d052d38685fa70b,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:21
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000291,200,text/html;charset=UTF-8,utf-8,b30aa9f3222bacfd86799a17532dbc5c6d5b7155829e5b03d204c14fd2baf06f,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:28
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000292,200,text/html;charset=UTF-8,utf-8,4dcbaf66bff3e85c6e6f1ee3335728217c2de90360715fd0c78a99566a93c9c3,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:36
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000293,200,text/html;charset=UTF-8,utf-8,4747e3f41d20e151f1e58d357c864a1a5293b3e77862a6e7df14fe3cdd01f8ac,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:42
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000294,200,text/html;charset=UTF-8,utf-8,1f0b7721fd0c812a98572dc8b7bdd9b04c6d6d3a3a3ccfe200e2cf001b4b2523,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:49
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000295,200,text/html;charset=UTF-8,utf-8,976b7d00a5b9c6857a2c0b81aa91566e1ad19883c0df33887d527b3455ee7e6e,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:49:55
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000296,200,text/html;charset=UTF-8,utf-8,3f60cd5278cc4bc960425f2eaa64663fa8f86172a22e86b3ee748086663da233,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:01
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000297,200,text/html;charset=UTF-8,utf-8,1d2be2bcaa0e2113d6ce005205e681e06c2cab2de0b9856a70929b704ef77e0e,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:09
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000298,200,text/html;charset=UTF-8,utf-8,578cb8ddc2fd39e95bf8ee215bda24a6c8971c845704c60bb533eba553e5b8ce,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:17
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000299,200,text/html;charset=UTF-8,utf-8,4db49e145507480b2c88eed28e73204b34c226b2cf5a4950e37611cbc38b6f93,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:24
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000300,200,text/html;charset=UTF-8,utf-8,a18b0a1a4b16efaae0088d6e416b0e325e666d2fc471f3ff8bd47f0db5348c73,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:29
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000301,200,text/html;charset=UTF-8,utf-8,f78064bc8e1ea1fbe1c6e085246d595ec49643f0cca792f14b42838de605f140,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:35
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000302,200,text/html;charset=UTF-8,utf-8,e23c9edebf67a1dde7684d458a8e20c402aa941640a41bf79c827d655ea9849f,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:41
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000303,200,text/html;charset=UTF-8,utf-8,f9e0d595b5af8e10b692360bb4857bdaa62a1c43fcc4ff4f1848bcc7bb0b1a89,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:48
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000304,200,text/html;charset=UTF-8,utf-8,e76cd80eef7877f323de82640ea0923b54fffad48041f0cee4921e64982b5dac,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:50:54
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000305,200,text/html;charset=UTF-8,utf-8,5815366dacdd66ec6bf85ed0185ea1745dbb6c52a056f279395bf82ce0c0a75a,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:51:01
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000306,200,text/html;charset=UTF-8,utf-8,cae089b594efba35b706a312c47c76df70d0a7af8854cb2de9d21582b7cd531c,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=15&pageUnit=20,2026-06-23 11:51:09
person,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,200,text/html;charset=UTF-8,utf-8,6f5f6bd5de3f10a87d2cdcab7d3ae7f8f9bad50397f978e69e47092f04f65827,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A,2026-06-23 11:51:16
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000307,200,text/html;charset=UTF-8,utf-8,82abba817b57a857cb27913f9f34f67690cbecf7bcb2439a20b077f5d201ad62,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:51:22
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000308,200,text/html;charset=UTF-8,utf-8,173c64e619ee7c7cda16f6e58d5647e2e57a3c0ea642176c62846cb274143c34,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:51:28
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000309,200,text/html;charset=UTF-8,utf-8,a34e1b9ad72e80b370b63c5965ae2cc9c1c5e3f1f1b89e67095d27d5b9865e39,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:51:34
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000310,200,text/html;charset=UTF-8,utf-8,3f00cf3698cc76cb5f968208f7e554e2b49b1f7a345f4f81a9b4ae4abf21c2bb,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:51:41
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000311,200,text/html;charset=UTF-8,utf-8,affa8d6553eedcee2bf9740b6991d99d88982e8fc4734394e13503ad8a546af8,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:51:48
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000312,200,text/html;charset=UTF-8,utf-8,fcc6dfd8b76f2f76e0cc0073314b4d697271ca02b8f3e392589c7d8f9d9808ea,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:51:56
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000313,200,text/html;charset=UTF-8,utf-8,f586623d587b3528ca6256a3c6fc76bdc54e49ec53f828efbf0640840c977c45,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:52:04
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000314,200,text/html;charset=UTF-8,utf-8,0a76fe1ee4837403d3d003d013a043939ce4451a3151424b2992ca91c210a72b,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:52:12
person,https://db.itkc.or.kr/people/view?gubun=person&cate1=Z&cate2=&dataId=P000315,200,text/html;charset=UTF-8,utf-8,e95af675166f10d3f04f20e9dfea35a0b1675a476afdddffa5f98232104fc1db,,https://db.itkc.or.kr/people/list?gubun=person&cate1=A&pageIndex=16&pageUnit=20,2026-06-23 11:52:19
