canonical_id,topic_id,verification_status,method,evidence_json,version,graph_release_id
canonical:person:a046fa8c-26c5-4838-9bad-91bcc7c600fd,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:893c452f852c6ad2c10a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0006789:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:2343:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:883dc88e-7d9a-40f1-89b3-186425986b80,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:976e3d459033805ae53a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050379:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21526:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:c0a56ca4-a173-4b27-bb31-56163c80e590,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:caf65dd8d0de335f0e7a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0020196:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:39852828:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:afc210dc-5d92-4644-ae57-395bddc4c9a5,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:5d4d8a8d3e6f5b7e3fcf"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0033557:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22827:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:b76e1a36-9043-480b-9d70-7c3f210b0dd0,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:f5e07d7132207a7edfba"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0047590:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21429:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:4358a860-b580-4f80-955b-d404362f24ec,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:85140a580c8108e48b46"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009042:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21782:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:cc07487c-9b0f-4a30-a8c2-40efabe93ebb,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:2f5bdeb86e3cb6cfade7"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0044017:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:23176:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:5ff3785f-15b3-42ce-9941-4eacc2a6da03,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:6a483829746e1e7c8620"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0032684:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22785:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:81d221cc-92e2-4673-8193-6529ec7ac4c2,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:e59bcb53de97a7ad05cc"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0035611:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22904:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:780c76ca-f293-45b9-a7c1-53315ab4acde,topic:economy,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:1354:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>재정정책·법령""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:6294165:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>조세제도""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:780c76ca-f293-45b9-a7c1-53315ab4acde,topic:institutional_system,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:fb2aea6bfc61ee103719"", ""value"": ""제도""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0002203:sha256-7515b6340166226d"", ""value"": ""제도/법령·제도""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:1354:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>재정정책·법령""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:6294165:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>조세제도""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:be6f16c0-f5e7-4f3b-b9c6-87454fdee65c,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:217350c22454e63b26e1"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0010760:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21999:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:d5039d56-552b-496d-afd0-deaacaaf852b,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:38386784eb9e47260861"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0041318:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21250:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:d88a2d4c-ef1d-488c-a762-c03fa8eda53a,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:93014161da710fee44db"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0010834:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22009:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:ae5161b7-4f41-43d0-aa64-a949edb9a445,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:5ddc999aebe993327d3a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0033134:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22796:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:22939a3d-90e3-4871-a566-d211d9145f61,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:afc9e2cb1484879ce23a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009596:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21859:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:bc4d62f6-e084-4ba9-9245-5a5868274566,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:3d9eacd6934f6403b95b"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0042493:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:23056:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:5ce2110c-963b-402a-881b-361a93aaf12b,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:41023555c76a6b02be7e"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050581:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21465:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:3d7a1f52-20c7-429b-8f41-9cbe77c12036,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:43ad65c58f21e47ae10f"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0045546:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21280:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:ff8b1596-3d4b-4dc7-a93e-d41934810175,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:103ab015544dc6dc3de2"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0041304:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22974:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1144907f-cc1b-4f1d-a0fa-3aac9376c35d,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:df862ad0a618bb086a5d"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0064012:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:33564475:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:42d46c75-b6e6-4bc9-81d2-a16c033762a8,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:991a75dabb28c884fad8"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0063614:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22448:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:1c9123cd-bbea-49ca-a57f-a0a33d3d0ed9,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:e653ab1ee56cdcca7bfb"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0052396:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22249:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:f8f956e2-6a02-40f7-bd68-d5b34f78ba65,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:bbfe296c903e736a242e"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0050610:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:22167:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:6dbbf8cc-602c-4b4f-9b61-0059752054e7,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:9bd58e00083597a5d85a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0009358:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21055:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:3202a7a3-9079-4074-b6df-e1a712892d31,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:4496dc4b4af918b4ff83"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0047280:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21323:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:0f886836-cded-4a87-ab27-e19438f9ebfc,topic:economy,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:18874870:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>재정정책·법령""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:3084:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>조세제도""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:0f886836-cded-4a87-ab27-e19438f9ebfc,topic:institutional_system,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:009c7ee40cc38cd16bc1"", ""value"": ""정책""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0014026:sha256-7515b6340166226d"", ""value"": ""제도/법령·제도""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:18874870:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>재정정책·법령""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:3084:sha256-1022516a18f91e61"", ""value"": ""재정·금융>재정>조세제도""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:concept:0f886836-cded-4a87-ab27-e19438f9ebfc,topic:politics,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:009c7ee40cc38cd16bc1"", ""value"": ""정책""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:e9f701c7-9aee-45d7-9599-b95d82e93cd1,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:9f486826516e784f2b21"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0042215:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21271:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:41b82aa7-a771-4333-b914-cb705cba3d00,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:b9e2786e591aa177549e"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0006892:sha256-7515b6340166226d"", ""value"": ""인물/전통 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:35664310:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:person:5f10022d-2ca0-4a2f-a68b-99192d96f747,topic:person,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""ENTITY_TYPE"", ""field"": ""entity_type"", ""value"": ""Person""}, {""evidence_type"": ""CASE_CATEGORY"", ""field"": ""category"", ""resolution_case_id"": ""resolution-case:197322d444391e940a1a"", ""value"": ""인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""primary_type"", ""source"": ""AKS"", ""source_record_id"": ""AKS:ARTICLE:E0020206:sha256-7515b6340166226d"", ""value"": ""인물/근현대 인물""}, {""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:21120:sha256-1022516a18f91e61"", ""value"": ""인명""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
canonical:organization:38df1c0d-0f9e-4775-ae91-1dbdf2d7f284,topic:institutional_system,VERIFIED,deterministic_structured_mapping,"[{""evidence_type"": ""SOURCE_METADATA"", ""field"": ""thesaurus_category"", ""source"": ""THESAURUS"", ""source_record_id"": ""THESAURUS:TERM:8164:sha256-1022516a18f91e61"", ""value"": ""정치·행정·법제>정치>정치조직·단체""}]",classification-anchor-v1,korean-history-fact-graph-2026-07-28-contextual-v7
