entity_name_id,canonical_id,match_status,method,version,graph_release_id
entity-name:87ab776864e283461971,canonical:event:6550a1d2-2bb6-4bc2-9ef3-614818434408,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:41df44b1b1673813a332,canonical:heritage:7597ded8-5ec8-4935-a0a3-1ff417d78ad9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3c30131fad37fabed974,canonical:concept:086afae7-d31c-4b9c-9a92-6f13bf8b110a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7c1f71480cd38fc0058e,canonical:event:43b416a7-931e-4b89-b82b-516056270ea6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5496aca16202ffad5ef6,canonical:concept:eaf7b7c4-8164-417d-8ae5-e1d38db0774d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d9e462554551ad9b4346,canonical:concept:2296d200-f9b2-4221-a2a7-5be9f37c894e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b0ea493045f1fade68d6,canonical:heritage:3e2efea4-31ad-41cc-973f-6728a7e36897,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:649957b1b302b6dc0a7d,canonical:heritage:3028a38d-8919-460d-af54-4f2bca6e1b26,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:beca86cb2a9e24e2b74a,canonical:work:76f08365-695d-4383-accb-20a812b5bad4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:485b22a70dbde2f1f9b1,canonical:concept:6e0f9550-982f-4576-9807-dafd0ee4710b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cc0f87992944e1d88fc7,canonical:concept:7a10b391-4b7e-45de-846c-a2cb247b9313,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f67a3f26c8d35c0c4d1a,canonical:heritage:4144719d-0fd3-4c18-aa84-f6613ab25e37,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ccd4054c51d26eb4bfa0,canonical:concept:08611a82-41d2-441b-b4f1-37a01cb25d74,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d37e419f25720a9a2632,canonical:concept:45991eca-aca9-460a-a19a-49c1f13a8ac7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:42b4832dec2ecfd0fc8b,canonical:work:a719dbbb-2071-4893-85c9-97a28b3c116d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4244d39431f472402a6b,canonical:institution:0967ac85-81d3-4f3f-902c-c549202e9e88,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0f803634e033bd172349,canonical:place:abb4e3c2-5899-4d82-8efe-7d5eb135a76b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:dfe362c5f41c113bb140,canonical:place:078a59ac-39b1-40c2-9498-869365d8d49b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:16525c3863eb6aaa52bf,canonical:event:3f71b404-1be5-43a5-954e-5aa63abdfe6f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:63d22079a66f8c8d4d6a,canonical:heritage:5525a53d-b5f7-4c3b-81c8-25d9c6d23c8b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:99e67cf41a9280b0c40f,canonical:concept:21da3038-bc8c-4c1e-810b-d7344f85ef8e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3fff49147eb9dc5ab553,canonical:concept:c79cb2ee-4a8c-46b0-94f7-05eb70c76436,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e24c3f0246ed628b9ea4,canonical:person:ad244ce9-64be-4637-ae22-e3bce9c44088,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:25488e92d9dacba3ea42,canonical:concept:90d63009-2dd9-4cce-9d59-37e810626395,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e2f9cfb06502358756fc,canonical:person:18326bfb-dc56-42e3-bf63-88b1d9d1b991,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:9f1d196854b8de005cf1,canonical:work:0e36f949-8938-4058-bb41-5c3d368a2bd7,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:69813eae19cddb409a08,canonical:event:a1410c80-a7a4-4a08-b4e1-f7836f74cd81,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5dfad1a9941cf41f058d,canonical:person:e4924334-3968-46f5-9c6f-55ac7f64ec49,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f2b805ed12bb2a11b87c,canonical:heritage:ebe2585e-46a6-40a1-be5c-f4741af4bf14,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:917a6352df34fba44603,canonical:organization:acea0f60-6146-4921-9de9-65299618b4b9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:600ee16a25094d0f4c18,canonical:institution:abdf4bc5-8a82-4b8c-a157-8c4bdaf0cd2a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7a4082e85e1896f55cd8,canonical:person:2f729040-de9d-40d3-bfe7-1b911599f99b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d9efce98d146bc0aa3a9,canonical:person:932a404f-d76f-484c-aa96-fdf46a1bd3a5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6503ca124f18b3501b03,canonical:organization:44c18ff9-e390-4da5-a4be-ca6c50823d24,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:657a0d9d17785fb26888,canonical:event:d417afe9-ca27-4b7b-936f-8b665c97ecef,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:da188459cc6b5ba273b4,canonical:event:eadfd32d-6426-4253-a914-04de5dad1971,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:594938364292db22c257,canonical:person:b81f05d6-64a2-4462-b58c-7457f75e0236,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2dc569014fcfe8163653,canonical:organization:e714bcc8-a287-4a51-a769-acc69282fb45,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:38405d5e406c76c4cd8a,canonical:concept:25592e45-e55f-413c-8559-c40d706c1a9c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0a239f13c8a26294972b,canonical:organization:fd23cfac-1ad3-4d5e-b15f-43bdc670f228,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:98b0dab723acbbe3a61e,canonical:organization:4bce28d4-e45a-4bbd-90a3-f1cb59144687,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4a74d7c61740377155f8,canonical:person:7c2a47bd-d72c-4783-bc90-f3198a0b41db,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:03cc8de2ef23662e2182,canonical:heritage:907a18a7-54da-4054-8abb-98ae57d94b01,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:aff334ec1743b1482a96,canonical:person:e803aa51-d593-4084-a65c-93991ed27bde,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ca8e9ec3dd2adb62bd6f,canonical:work:71b20ab0-2b72-48e2-9056-2f3827be1dfd,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:1188953e23569516aabf,canonical:work:cb80826b-b7a7-4c72-ba8c-5004e44513c0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:546139590f6775dd87be,canonical:heritage:9a3e3258-7b84-4b87-95a5-1b847bf1882e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c0cb995672e968d41f27,canonical:heritage:3786f6f4-79b6-4e1c-8192-a3225946b31d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f12dcdddb17d9c3d8c21,canonical:work:dcae13c9-cda8-4d10-86ed-7189874dec86,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:17e432630c470de5cc8f,canonical:person:07451e5d-c9d0-4247-b7e6-fbf1274d32a8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f3b0de24a2bad7acedde,canonical:event:b3a02196-4ce0-420d-b250-b66c4a5fc84d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e2648aa040f566a13689,canonical:concept:1c26d7a7-05ae-440f-ae98-64f60a9da9c3,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7d7f9f12114862cb3508,canonical:person:f4ae740a-2d63-4619-8df4-16a047184138,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d72123b1c8e8189625c3,canonical:concept:cc696837-85cf-497f-ab8b-84aae7eb6a98,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2082be361ff20eedf555,canonical:institution:592d8028-da83-46be-a8bb-2849fcfbce75,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:860fee67f970f5bab05c,canonical:work:523e25f0-2c93-4683-9dbc-eeacfc69659b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cd424da74682d951d5c4,canonical:concept:f1dfc99e-ee73-4ae7-8591-968846fdd1c4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d6ec443ca3b0298cd3aa,canonical:place:7d0b798e-133c-4621-8d83-a14e6496d0c6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:315af75fa6b06b278241,canonical:concept:96023ddb-8633-42eb-a14b-59f64873893f,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f0209421f089071ff22e,canonical:institution:b369cd2e-30e1-4798-9b79-d98c34a7ee15,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c5e1464a92b2d71dc020,canonical:concept:aea46e2b-f761-4e0e-95ca-ea3e0dd39e12,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0402ee7cf80053a33706,canonical:concept:44b3aced-6613-4b37-9072-212322e389e8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0daab161955aab93636e,canonical:concept:30baa4d1-0bf8-459c-835c-9fcfdf941a92,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0258c7395c5e223d1a68,canonical:concept:cff69783-b9d3-4289-922c-7237ed34a3e4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0e23d74cd5c0b81a9f1b,canonical:event:7063f012-729a-4c3e-8493-70535535f792,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2c2f85fd1e12d9fe3713,canonical:institution:b476a06b-46d3-49c9-a32d-1ba598fde594,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f2a93dea87043df098a8,canonical:work:c7e9d367-8f23-402e-b267-fbf63a4029c0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:03610bdff132774d715c,canonical:concept:32ac0b58-3e07-41d5-a532-a7d9374898fe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:23fc034349a7eea39c8d,canonical:event:881cc9fa-bbf8-4708-b457-519d82d71ce4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:eb25584b3677c4e13493,canonical:work:921453c6-a4c7-42f4-852f-5dfeb68a7699,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:41af84e46e52e9bf64e9,canonical:work:af57868c-3c9b-4b5d-a10b-d1a98644414c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3c53aa3c0f697012e36f,canonical:person:1f8deeea-9c25-4708-aa66-57a7e7404205,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d14252233cf097510da1,canonical:place:8ac090a4-9448-4564-a2ef-c9f94f21a9b9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:48be829b086c5be4a76d,canonical:work:2f6551c3-309d-4e25-ab4e-bc94127efc08,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b63108b5f14c12f1a4cf,canonical:concept:0a371920-b095-4f58-8370-e8accee5a467,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:82e2b6e7b23810c7b211,canonical:work:d845c7b5-925a-49ab-a669-8fbf4b0a4c1e,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7c7a1366364fc5dd5e5a,canonical:concept:ed307dc0-54c0-438c-adf1-50511a765d52,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5678f1381dc969b23f48,canonical:concept:c3f6f24a-18f2-436c-a8a8-023cdaa2e8ac,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:22bc04146186992aef87,canonical:concept:a30d0f98-18b6-41d3-9e45-0125d4ea3381,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:252c4cffcf6c05f570ee,canonical:event:7280ad6d-9650-4133-9e79-73e844cdfc17,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b5cd1a14ae07d5117cb2,canonical:place:abac7b7c-2165-4a55-a5db-9f9d5434038b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f78a278e3c24694b0652,canonical:person:552d7623-7b7a-4aae-87ce-a3d81ec66a13,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:85748f6c9e6acc4ba66f,canonical:concept:895e7b62-ac49-4eb3-bd1f-a88fd390baa8,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b09e104b1b4a6ceec023,canonical:organization:a1d43756-c611-46df-a60d-ac00da3967c1,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:d5c23bb2af7d10b44c4d,canonical:institution:c078892f-02c4-4a85-923f-740bcf6037ea,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f9f0c499170d66867e4f,canonical:work:0564dbdb-287d-434d-ab24-77161e4ca673,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7e74d3421d73e4a5677f,canonical:work:5aee468f-45c0-4b64-b11c-941638cfb9df,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:a8e92d1ea70f508def10,canonical:work:63e6191b-b2f1-43d5-b934-9917df209453,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:3f21643d6fd7231d0bb4,canonical:person:5ba12268-9e0d-4b90-be48-48f8fcbf3d8a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8e7de18885308cef3d3c,canonical:work:fa1519bb-8eec-40ba-a324-4f6b0bb9a125,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ed42e15a5809a14f203b,canonical:concept:cbeb6954-d6e1-45de-8f6b-cb6ad7608bab,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2855cdb9680ecb2638f6,canonical:work:92a5b6a5-fc44-40d3-9b52-bee1b8bb10b5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b108a1d504cd0b36272b,canonical:event:b8246720-2e7b-44dc-9ba9-e3f2892558f5,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:e14990ff3b11f7ee8121,canonical:concept:829aed53-ecfb-4bae-ab1f-f7ffd5de1626,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5c26e996dfe501c8c6b6,canonical:concept:183485a7-c924-4cd9-a41c-133d8eb5364b,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8aecc54ee3bf53e96310,canonical:person:2e499291-b593-4ffd-a4f2-f4b232d1666d,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:8f878ce0c1e37d562bc1,canonical:concept:52eaffa5-fc3f-4e96-a2c7-9c938dfa9910,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0e9ebbf0fd76fd0f69ec,canonical:event:84af2848-a0c4-4292-a50a-e371a25b9750,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:b3cb4301702613816ac1,canonical:event:760a4a10-6477-488c-a290-907a58e33104,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c78837fcf0d4d360f62d,canonical:place:c0a4a62e-de14-4059-8896-704691d4d429,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c47d1db1d7147d213f4b,canonical:concept:272fdb21-9dde-4950-a4be-8d896c123aa4,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ad467d6cbfdb1a58540f,canonical:event:68598b8c-226b-4912-8e42-cfd497390bb9,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:cdc78b5fa063803ac5ee,canonical:person:5f23644c-10a1-4862-a767-7966c1b54add,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:0c796354f8a8f9d2e1d2,canonical:work:831fba82-64fd-4fff-9acd-42246845f266,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:222320df480b20d44b3b,canonical:event:383aada6-7d74-4566-8b64-89a4411d60da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:6361bea66927f8eee14a,canonical:place:0853b3d1-8f28-40a6-8b7a-82e077054fca,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ec1ad1b49d73e9cda224,canonical:place:7740d726-a67c-461d-9a88-8dfdcde3595a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:070cb70ca7183de318cf,canonical:work:7f9fabb2-7171-467e-a247-77870a915bc0,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:95ccc74a2d0e48f8d8ad,canonical:organization:9d9344c2-606a-4bd5-aa78-dc3d3f3766cb,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:df2d0953c9d84c9ef0b0,canonical:place:39135eca-7bf7-41db-8fb1-59ddfbffffe6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:24d1c656ef4f7d22258b,canonical:event:92fbb1e9-91b8-430f-b423-012653ffc2ab,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:5da23cf651d16b926711,canonical:work:cd0531d6-a89d-44b8-a84e-b320650a4d75,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:dbd55ff99b163a10f35b,canonical:concept:69c2a0da-adba-48dc-9ac0-3177a31f648a,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:20b36da6f9214ef49353,canonical:work:95edf02f-5f91-4a82-bdc2-4c6b50aa96ed,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:4be1539b4ac63f6e735a,canonical:work:a9a31ebb-0405-4eca-91a1-fbcee0bc45d6,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:7386a27941a968ea383f,canonical:event:c7f0c1d7-b3ac-4671-9d92-b865fb293640,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:fa8bea9b60e6a5ee9e27,canonical:place:a0495c70-f6a7-4bdb-9ca0-71ba8aef67da,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:73f0af8194cbf9417242,canonical:concept:5ce34656-bd94-41c9-9e5c-6dd96b117635,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:dbdc8eff9e497129f1ae,canonical:heritage:9aff072f-7720-4408-b809-444e067ee905,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:736cde3b0166af94ac57,canonical:person:ad164921-4a19-4f78-bf67-724785351d1c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:79405fcb7cb73829c4da,canonical:organization:37d00884-fe52-4068-a6f2-62c8db3fe768,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:ebc96e2c6a6a32b9c192,canonical:event:0882f8eb-a31e-47b4-99be-1f8e9bba0bbe,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:2cc4e6e37cf7ac7887e2,canonical:work:02540c70-46a3-4dfa-9795-32223e9f432c,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:c847644987959969a1f5,canonical:work:1c479f4d-bc2d-4cd2-ac4c-d007f4672c20,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
entity-name:f8e1b9f77fc202577592,canonical:person:c6785b57-db8d-448b-9c06-aec2c7dc7b51,ACCEPTED,verified_problem_assignment,entity-resolution-candidate-v2.4,korean-history-fact-graph-2026-07-27-contextual-v1
